pointId,collectedAt,lat,lng,currentSpeedKph,freeFlowSpeedKph,currentTravelTimeSec,freeFlowTravelTimeSec,confidence,frc,roadClosure,segmentIndex,totalPoints,speedRatio,delaySeconds,congestionLevel,measurementMode
p-1-1,2026-05-14T04:30:00.000Z,45.7388453377955,21.209738068564292,33,52,61,39,1,FRC1,false,0,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73879034794849,21.209778301699515,33,52,61,39,1,FRC1,false,1,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73874074004003,21.209795736058112,33,52,61,39,1,FRC1,false,2,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73867100809417,21.209799759371634,33,52,61,39,1,FRC1,false,3,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.738522125418314,21.209776960595008,33,52,61,39,1,FRC1,false,4,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73837464635277,21.20975013850486,33,52,61,39,1,FRC1,false,5,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73823114492855,21.209724657519217,33,52,61,39,1,FRC1,false,6,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.737911965550516,21.209668331129848,33,52,61,39,1,FRC1,false,7,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.737683929019724,21.209628097994624,33,52,61,39,1,FRC1,false,8,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73711529615903,21.209542267306148,33,52,61,39,1,FRC1,false,9,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73683232310135,21.20949532864836,33,52,61,39,1,FRC1,false,10,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73656011301601,21.209445707781583,33,52,61,39,1,FRC1,false,11,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.736458202086,21.20942559121397,33,52,61,39,1,FRC1,false,12,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73615375523806,21.209366582615644,33,52,61,39,1,FRC1,false,13,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73604646131457,21.209346466047975,33,52,61,39,1,FRC1,false,14,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.735587797943474,21.209261976464006,33,52,61,39,1,FRC1,false,15,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73475634397313,21.20911981938619,33,52,61,39,1,FRC1,false,16,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73395968806576,21.20896827457682,33,52,61,39,1,FRC1,false,17,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.73379610805057,21.208929382546103,33,52,61,39,1,FRC1,false,18,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-1,2026-05-14T04:30:00.000Z,45.7388453377955,21.209738068564292,33,52,61,39,1,FRC1,false,0,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73879034794849,21.209778301699515,33,52,61,39,1,FRC1,false,1,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73874074004003,21.209795736058112,33,52,61,39,1,FRC1,false,2,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73867100809417,21.209799759371634,33,52,61,39,1,FRC1,false,3,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.738522125418314,21.209776960595008,33,52,61,39,1,FRC1,false,4,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73837464635277,21.20975013850486,33,52,61,39,1,FRC1,false,5,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73823114492855,21.209724657519217,33,52,61,39,1,FRC1,false,6,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.737911965550516,21.209668331129848,33,52,61,39,1,FRC1,false,7,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.737683929019724,21.209628097994624,33,52,61,39,1,FRC1,false,8,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73711529615903,21.209542267306148,33,52,61,39,1,FRC1,false,9,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73683232310135,21.20949532864836,33,52,61,39,1,FRC1,false,10,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73656011301601,21.209445707781583,33,52,61,39,1,FRC1,false,11,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.736458202086,21.20942559121397,33,52,61,39,1,FRC1,false,12,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73615375523806,21.209366582615644,33,52,61,39,1,FRC1,false,13,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73604646131457,21.209346466047975,33,52,61,39,1,FRC1,false,14,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.735587797943474,21.209261976464006,33,52,61,39,1,FRC1,false,15,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73475634397313,21.20911981938619,33,52,61,39,1,FRC1,false,16,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73395968806576,21.20896827457682,33,52,61,39,1,FRC1,false,17,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-1,2026-05-14T04:30:00.000Z,45.73379610805057,21.208929382546103,33,52,61,39,1,FRC1,false,18,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.7388453377955,21.209738068564292,33,52,61,39,1,FRC1,false,0,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73879034794849,21.209778301699515,33,52,61,39,1,FRC1,false,1,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73874074004003,21.209795736058112,33,52,61,39,1,FRC1,false,2,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73867100809417,21.209799759371634,33,52,61,39,1,FRC1,false,3,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.738522125418314,21.209776960595008,33,52,61,39,1,FRC1,false,4,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73837464635277,21.20975013850486,33,52,61,39,1,FRC1,false,5,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73823114492855,21.209724657519217,33,52,61,39,1,FRC1,false,6,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.737911965550516,21.209668331129848,33,52,61,39,1,FRC1,false,7,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.737683929019724,21.209628097994624,33,52,61,39,1,FRC1,false,8,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73711529615903,21.209542267306148,33,52,61,39,1,FRC1,false,9,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73683232310135,21.20949532864836,33,52,61,39,1,FRC1,false,10,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73656011301601,21.209445707781583,33,52,61,39,1,FRC1,false,11,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.736458202086,21.20942559121397,33,52,61,39,1,FRC1,false,12,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73615375523806,21.209366582615644,33,52,61,39,1,FRC1,false,13,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73604646131457,21.209346466047975,33,52,61,39,1,FRC1,false,14,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.735587797943474,21.209261976464006,33,52,61,39,1,FRC1,false,15,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73475634397313,21.20911981938619,33,52,61,39,1,FRC1,false,16,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73395968806576,21.20896827457682,33,52,61,39,1,FRC1,false,17,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.73379610805057,21.208929382546103,33,52,61,39,1,FRC1,false,18,19,0.6346153846153846,35.12121212121212,heavy,relative
p-1-2,2026-05-14T04:30:00.000Z,45.7388453377955,21.209738068564292,33,52,61,39,1,FRC1,false,0,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73879034794849,21.209778301699515,33,52,61,39,1,FRC1,false,1,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73874074004003,21.209795736058112,33,52,61,39,1,FRC1,false,2,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73867100809417,21.209799759371634,33,52,61,39,1,FRC1,false,3,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.738522125418314,21.209776960595008,33,52,61,39,1,FRC1,false,4,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73837464635277,21.20975013850486,33,52,61,39,1,FRC1,false,5,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73823114492855,21.209724657519217,33,52,61,39,1,FRC1,false,6,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.737911965550516,21.209668331129848,33,52,61,39,1,FRC1,false,7,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.737683929019724,21.209628097994624,33,52,61,39,1,FRC1,false,8,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73711529615903,21.209542267306148,33,52,61,39,1,FRC1,false,9,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73683232310135,21.20949532864836,33,52,61,39,1,FRC1,false,10,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73656011301601,21.209445707781583,33,52,61,39,1,FRC1,false,11,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.736458202086,21.20942559121397,33,52,61,39,1,FRC1,false,12,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73615375523806,21.209366582615644,33,52,61,39,1,FRC1,false,13,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73604646131457,21.209346466047975,33,52,61,39,1,FRC1,false,14,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.735587797943474,21.209261976464006,33,52,61,39,1,FRC1,false,15,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73475634397313,21.20911981938619,33,52,61,39,1,FRC1,false,16,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73395968806576,21.20896827457682,33,52,61,39,1,FRC1,false,17,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-2,2026-05-14T04:30:00.000Z,45.73379610805057,21.208929382546103,33,52,61,39,1,FRC1,false,18,19,0.6346153846153846,35.12121212121212,heavy,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.737091193485995,21.209616028054057,6,39,142,21,1,FRC1,false,0,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73728296155305,21.20965626118928,6,39,142,21,1,FRC1,false,1,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73766918675942,21.209720634205695,6,39,142,21,1,FRC1,false,2,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73790389244141,21.209763549549933,6,39,142,21,1,FRC1,false,3,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73822441737616,21.209821217043753,6,39,142,21,1,FRC1,false,4,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73851943441148,21.20987486122405,6,39,142,21,1,FRC1,false,5,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73870452857902,21.209899001105214,6,39,142,21,1,FRC1,false,6,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73877695147753,21.209904365523244,6,39,142,21,1,FRC1,false,7,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.738817199380556,21.209909729941273,6,39,142,21,1,FRC1,false,8,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73884937428217,21.209920458777333,6,39,142,21,1,FRC1,false,9,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73886546172598,21.20995935080805,6,39,142,21,1,FRC1,false,10,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.738893600116654,21.20999556062975,6,39,142,21,1,FRC1,false,11,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73892981145501,21.210023723824406,6,39,142,21,1,FRC1,false,12,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.7389767867104,21.210045181496525,6,39,142,21,1,FRC1,false,13,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.7390304308827,21.21005859254163,6,39,142,21,1,FRC1,false,14,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73906933311283,21.210061274750643,6,39,142,21,1,FRC1,false,15,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.73912297719621,21.210054569228106,6,39,142,21,1,FRC1,false,16,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.739179253703746,21.210039817078496,6,39,142,21,1,FRC1,false,17,18,0.15384615384615385,781,severe,relative
p-1-3,2026-05-14T04:30:00.000Z,45.737091193485995,21.209616028054057,6,39,142,21,1,FRC1,false,0,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73728296155305,21.20965626118928,6,39,142,21,1,FRC1,false,1,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73766918675942,21.209720634205695,6,39,142,21,1,FRC1,false,2,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73790389244141,21.209763549549933,6,39,142,21,1,FRC1,false,3,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73822441737616,21.209821217043753,6,39,142,21,1,FRC1,false,4,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73851943441148,21.20987486122405,6,39,142,21,1,FRC1,false,5,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73870452857902,21.209899001105214,6,39,142,21,1,FRC1,false,6,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73877695147753,21.209904365523244,6,39,142,21,1,FRC1,false,7,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.738817199380556,21.209909729941273,6,39,142,21,1,FRC1,false,8,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73884937428217,21.209920458777333,6,39,142,21,1,FRC1,false,9,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73886546172598,21.20995935080805,6,39,142,21,1,FRC1,false,10,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.738893600116654,21.20999556062975,6,39,142,21,1,FRC1,false,11,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73892981145501,21.210023723824406,6,39,142,21,1,FRC1,false,12,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.7389767867104,21.210045181496525,6,39,142,21,1,FRC1,false,13,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.7390304308827,21.21005859254163,6,39,142,21,1,FRC1,false,14,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73906933311283,21.210061274750643,6,39,142,21,1,FRC1,false,15,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.73912297719621,21.210054569228106,6,39,142,21,1,FRC1,false,16,18,0.15384615384615385,781,severe,absolute
p-1-3,2026-05-14T04:30:00.000Z,45.739179253703746,21.210039817078496,6,39,142,21,1,FRC1,false,17,18,0.15384615384615385,781,severe,absolute
p-1-4,2026-05-14T04:30:00.000Z,45.73465706244024,21.22533511398953,55,55,7,7,1,FRC4,false,0,3,1,0,low,relative
p-1-4,2026-05-14T04:30:00.000Z,45.73424536689314,21.224254183756244,55,55,7,7,1,FRC4,false,1,3,1,0,low,relative
p-1-4,2026-05-14T04:30:00.000Z,45.7341568493214,21.22402083157189,55,55,7,7,1,FRC4,false,2,3,1,0,low,relative
p-1-4,2026-05-14T04:30:00.000Z,45.73465706244024,21.22533511398953,55,55,7,7,1,FRC4,false,0,3,1,0,low,absolute
p-1-4,2026-05-14T04:30:00.000Z,45.73424536689314,21.224254183756244,55,55,7,7,1,FRC4,false,1,3,1,0,low,absolute
p-1-4,2026-05-14T04:30:00.000Z,45.7341568493214,21.22402083157189,55,55,7,7,1,FRC4,false,2,3,1,0,low,absolute
p-1-5,2026-05-14T04:30:00.000Z,45.737241367009936,21.233427338589337,34,52,22,14,1,FRC4,false,0,7,0.6538461538461539,11.647058823529413,moderate,relative
p-1-5,2026-05-14T04:30:00.000Z,45.737114009123346,21.233031712759498,34,52,22,14,1,FRC4,false,1,7,0.6538461538461539,11.647058823529413,moderate,relative
p-1-5,2026-05-14T04:30:00.000Z,45.736967813377774,21.232556961763805,34,52,22,14,1,FRC4,false,2,7,0.6538461538461539,11.647058823529413,moderate,relative
p-1-5,2026-05-14T04:30:00.000Z,45.73689404259016,21.23232092737041,34,52,22,14,1,FRC4,false,3,7,0.6538461538461539,11.647058823529413,moderate,relative
p-1-5,2026-05-14T04:30:00.000Z,45.73677604422842,21.231941394794717,34,52,22,14,1,FRC4,false,4,7,0.6538461538461539,11.647058823529413,moderate,relative
p-1-5,2026-05-14T04:30:00.000Z,45.73664324458406,21.23147066711249,34,52,22,14,1,FRC4,false,5,7,0.6538461538461539,11.647058823529413,moderate,relative
p-1-5,2026-05-14T04:30:00.000Z,45.73650915757426,21.23095434187701,34,52,22,14,1,FRC4,false,6,7,0.6538461538461539,11.647058823529413,moderate,relative
p-1-5,2026-05-14T04:30:00.000Z,45.737241367009936,21.233427338589337,34,52,22,14,1,FRC4,false,0,7,0.6538461538461539,11.647058823529413,moderate,absolute
p-1-5,2026-05-14T04:30:00.000Z,45.737114009123346,21.233031712759498,34,52,22,14,1,FRC4,false,1,7,0.6538461538461539,11.647058823529413,moderate,absolute
p-1-5,2026-05-14T04:30:00.000Z,45.736967813377774,21.232556961763805,34,52,22,14,1,FRC4,false,2,7,0.6538461538461539,11.647058823529413,moderate,absolute
p-1-5,2026-05-14T04:30:00.000Z,45.73689404259016,21.23232092737041,34,52,22,14,1,FRC4,false,3,7,0.6538461538461539,11.647058823529413,moderate,absolute
p-1-5,2026-05-14T04:30:00.000Z,45.73677604422842,21.231941394794717,34,52,22,14,1,FRC4,false,4,7,0.6538461538461539,11.647058823529413,moderate,absolute
p-1-5,2026-05-14T04:30:00.000Z,45.73664324458406,21.23147066711249,34,52,22,14,1,FRC4,false,5,7,0.6538461538461539,11.647058823529413,moderate,absolute
p-1-5,2026-05-14T04:30:00.000Z,45.73650915757426,21.23095434187701,34,52,22,14,1,FRC4,false,6,7,0.6538461538461539,11.647058823529413,moderate,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.749598321990646,21.202522926312554,35,35,67,67,0.638226,FRC1,true,0,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.74953661654513,21.202559136134255,35,35,67,67,0.638226,FRC1,true,1,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.74926973239668,21.2027240919887,35,35,67,67,0.638226,FRC1,true,2,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.748863408627145,21.2030070650398,35,35,67,67,0.638226,FRC1,true,3,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.7487252567019,21.203103624564392,35,35,67,67,0.638226,FRC1,true,4,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.74845702341001,21.203288696986448,35,35,67,67,0.638226,FRC1,true,5,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.74832161950336,21.203383915406533,35,35,67,67,0.638226,FRC1,true,6,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.74792727934331,21.20365884183059,35,35,67,67,0.638226,FRC1,true,7,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.74748877589695,21.203963272553864,35,35,67,67,0.638226,FRC1,true,8,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.74608597456225,21.20495032547157,35,35,67,67,0.638226,FRC1,true,9,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.7459679371334,21.205033473951033,35,35,67,67,0.638226,FRC1,true,10,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.74574127883361,21.20519172428297,35,35,67,67,0.638226,FRC1,true,11,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.74565547014809,21.205252073985832,35,35,67,67,0.638226,FRC1,true,12,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.74486961555333,21.20579119799794,35,35,67,67,0.638226,FRC1,true,13,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.74426607639349,21.20619352935026,35,35,67,67,0.638226,FRC1,true,14,15,1,0,low,relative
p-2-1,2026-05-14T04:30:00.000Z,45.749598321990646,21.202522926312554,35,35,67,67,0.638226,FRC1,true,0,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.74953661654513,21.202559136134255,35,35,67,67,0.638226,FRC1,true,1,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.74926973239668,21.2027240919887,35,35,67,67,0.638226,FRC1,true,2,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.748863408627145,21.2030070650398,35,35,67,67,0.638226,FRC1,true,3,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.7487252567019,21.203103624564392,35,35,67,67,0.638226,FRC1,true,4,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.74845702341001,21.203288696986448,35,35,67,67,0.638226,FRC1,true,5,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.74832161950336,21.203383915406533,35,35,67,67,0.638226,FRC1,true,6,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.74792727934331,21.20365884183059,35,35,67,67,0.638226,FRC1,true,7,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.74748877589695,21.203963272553864,35,35,67,67,0.638226,FRC1,true,8,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.74608597456225,21.20495032547157,35,35,67,67,0.638226,FRC1,true,9,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.7459679371334,21.205033473951033,35,35,67,67,0.638226,FRC1,true,10,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.74574127883361,21.20519172428297,35,35,67,67,0.638226,FRC1,true,11,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.74565547014809,21.205252073985832,35,35,67,67,0.638226,FRC1,true,12,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.74486961555333,21.20579119799794,35,35,67,67,0.638226,FRC1,true,13,15,1,0,low,absolute
p-2-1,2026-05-14T04:30:00.000Z,45.74426607639349,21.20619352935026,35,35,67,67,0.638226,FRC1,true,14,15,1,0,low,absolute
p-2-2,2026-05-14T04:30:00.000Z,45.739313392801236,21.20981853483474,19,34,98,55,0.99,FRC1,false,0,14,0.5588235294117647,77.36842105263158,heavy,relative
p-2-2,2026-05-14T04:30:00.000Z,45.73955481896502,21.209648214562236,19,34,98,55,0.99,FRC1,false,1,14,0.5588235294117647,77.36842105263158,heavy,relative
p-2-2,2026-05-14T04:30:00.000Z,45.73979080369509,21.209487282021314,19,34,98,55,0.99,FRC1,false,2,14,0.5588235294117647,77.36842105263158,heavy,relative
p-2-2,2026-05-14T04:30:00.000Z,45.73999332623534,21.20934914825699,19,34,98,55,0.99,FRC1,false,3,14,0.5588235294117647,77.36842105263158,heavy,relative
p-2-2,2026-05-14T04:30:00.000Z,45.74008452548718,21.20928611634514,19,34,98,55,0.99,FRC1,false,4,14,0.5588235294117647,77.36842105263158,heavy,relative
p-2-2,2026-05-14T04:30:00.000Z,45.74108764892814,21.20859678862817,19,34,98,55,0.99,FRC1,false,5,14,0.5588235294117647,77.36842105263158,heavy,relative
p-2-2,2026-05-14T04:30:00.000Z,45.74154363476026,21.208288334591373,19,34,98,55,0.99,FRC1,false,6,14,0.5588235294117647,77.36842105263158,heavy,relative
p-2-2,2026-05-14T04:30:00.000Z,45.7421779724231,21.207853816730875,19,34,98,55,0.99,FRC1,false,7,14,0.5588235294117647,77.36842105263158,heavy,relative
p-2-2,2026-05-14T04:30:00.000Z,45.7423053772557,21.207766644937863,19,34,98,55,0.99,FRC1,false,8,14,0.5588235294117647,77.36842105263158,heavy,relative
p-2-2,2026-05-14T04:30:00.000Z,45.74235100426002,21.207738481743206,19,34,98,55,0.99,FRC1,false,9,14,0.5588235294117647,77.36842105263158,heavy,relative
